"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 15 11:15:33 GMT 2023","Sat Jul 15 11:15:34 GMT 2023","912","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldCreatePublicShopTest","Проверка кнопки Создать магазин - публичный",""
"broken","Sat Jul 15 11:15:27 GMT 2023","Sat Jul 15 11:15:27 GMT 2023","907","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldAllShopButtonTest","Проверка кнопки Все магазины",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","0","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","shouldAddShopWith256Name","Создание магазина с именем - 256 символов",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","0","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","shouldAddShopWith7Name","Создание магазина с именем - 7 символов",""
"broken","Sat Jul 15 11:15:34 GMT 2023","Sat Jul 15 11:15:35 GMT 2023","867","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldValidCreateShopTest","Проверка кнопки Создать магазин",""
"broken","Sat Jul 15 11:15:35 GMT 2023","Sat Jul 15 11:15:36 GMT 2023","880","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldTelegramButtonTest","Проверка кнопки Telegram",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","2","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","shouldGetAllShops","Получение всех магазинов",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","2","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","shouldShopWithAllSymbolsName","Создание магазина с именем - разные спец символы",""
"broken","Sat Jul 15 11:15:28 GMT 2023","Sat Jul 15 11:15:29 GMT 2023","895","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldDeleteShopButtonTest","Проверка кнопки Удалить магазин",""
"broken","Sat Jul 15 11:15:35 GMT 2023","Sat Jul 15 11:15:35 GMT 2023","886","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldErrorShopTest","Проверка отображения ошибки при некорректном названии магазина",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","2","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","deleteShop","Удаление несуществующего магазина",""
"broken","Sat Jul 15 11:15:32 GMT 2023","Sat Jul 15 11:15:33 GMT 2023","894","","UI тесты","","com.example.shop.ui.tests.ShopUiTests","shouldDeleteShopTest","Проверка кнопки Удалить магазин",""
"broken","Sat Jul 15 11:15:37 GMT 2023","Sat Jul 15 11:15:37 GMT 2023","3","","UNIT тесты","","com.example.shop.unit.ShopApplicationTests","shouldGetOneShop","Получение существующего магазина",""
